Sensitive Activities,Background Size,Confidence Privacy
"['Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR']",1,95354.82898217688
"['Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR']",2,23258.709003157142
"['Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR']",3,4959.287581540994
"['Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR']",4,1053.1791651611663
