Sensitive Activities,Background Size,Confidence Privacy
"['Declaration REJECTED by DIRECTOR', 'Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR', 'Permit REJECTED by DIRECTOR', 'Request For Payment REJECTED by BUDGET OWNER']",1,115469.70625697468
"['Declaration REJECTED by DIRECTOR', 'Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR', 'Permit REJECTED by DIRECTOR', 'Request For Payment REJECTED by BUDGET OWNER']",2,30296.83470626736
"['Declaration REJECTED by DIRECTOR', 'Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR', 'Permit REJECTED by DIRECTOR', 'Request For Payment REJECTED by BUDGET OWNER']",3,7240.601969209261
"['Declaration REJECTED by DIRECTOR', 'Permit FOR_APPROVAL by ADMINISTRATION', 'Permit FOR_APPROVAL by SUPERVISOR', 'Permit REJECTED by DIRECTOR', 'Request For Payment REJECTED by BUDGET OWNER']",4,1857.1594130825558
