Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",1,0.27284129613771585,8.185238884131476,30,40,0.13551401869158877
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",2,0.23702557715755915,98.36561452038704,415,1,0.8846153846153846
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",3,0.18558636991953445,571.0492602424075,3077,1,1.0
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",4,0.1445470283353249,2125.1304105859467,14702,1,1.0
