Sensitive Activities,Background Size,Confidence Privacy
"['Declaration REJECTED by BUDGET OWNER', 'Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",1,261060.3150249873
"['Declaration REJECTED by BUDGET OWNER', 'Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",2,182524.5188140232
"['Declaration REJECTED by BUDGET OWNER', 'Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",3,109503.69597762934
"['Declaration REJECTED by BUDGET OWNER', 'Declaration REJECTED by DIRECTOR', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",4,63240.38565668329
