Sensitive Activities,Background Size,Confidence Privacy
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",1,244217.51019379217
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",2,162973.3029070011
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",3,93848.1964288051
"['Declaration REJECTED by DIRECTOR', 'Permit REJECTED by DIRECTOR', 'Permit REJECTED by PRE_APPROVER']",4,52139.72703453277
