Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
['Send Reminder'],1,0.003723559730671655,0.12287747111216461,33,1,0.2413793103448276
['Send Reminder'],2,0.002429189350043241,1.13928980517028,469,1,1.0
['Send Reminder'],3,0.0014741146184399979,5.156452935303113,3498,1,1.0
['Send Reminder'],4,0.0008963559764195206,14.970937518158832,16702,1,1.0
