Sensitive Activities,Background Size,Confidence Privacy
"['A_Denied', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",1,1692158.365153373
"['A_Denied', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",2,1809967.7989161923
"['A_Denied', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",3,1491083.185067828
"['A_Denied', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",4,1084905.009085884
