Sensitive Activities,Background Size,Confidence Privacy
"['O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",1,1635896.9870830462
"['O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",2,1697385.6323008698
"['O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",3,1366760.0761481563
"['O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Personal Loan collection', 'W_Shortened completion ']",4,979365.9805505347
