Sensitive Activities,Background Size,Confidence Privacy
"['A_Cancelled', 'A_Denied', 'A_Incomplete', 'O_Cancelled', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Call incomplete files', 'W_Personal Loan collection', 'W_Shortened completion ']",1,2111182.499196717
"['A_Cancelled', 'A_Denied', 'A_Incomplete', 'O_Cancelled', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Call incomplete files', 'W_Personal Loan collection', 'W_Shortened completion ']",2,2750022.171975179
"['A_Cancelled', 'A_Denied', 'A_Incomplete', 'O_Cancelled', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Call incomplete files', 'W_Personal Loan collection', 'W_Shortened completion ']",3,2772716.4963134835
"['A_Cancelled', 'A_Denied', 'A_Incomplete', 'O_Cancelled', 'O_Refused', 'O_Sent (online only)', 'W_Assess potential fraud', 'W_Call incomplete files', 'W_Personal Loan collection', 'W_Shortened completion ']",4,2463055.3795697195
