Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
W_Assess potential fraud,3,basic,True,False,True,0.0010617434800703005
W_Assess potential fraud,3,basic,True,False,False,0.000764850478670332
W_Assess potential fraud,3,basic,False,True,True,5.328352280399009
W_Assess potential fraud,3,basic,False,True,False,5.110139336134456
W_Assess potential fraud,3,basic,False,False,True,0.05123903459205009
W_Assess potential fraud,3,basic,False,False,False,0.049140633433264656
W_Assess potential fraud,3,quadratic,True,True,True,0.02737665708786119
W_Assess potential fraud,3,quadratic,True,True,False,0.021683635429747775
W_Assess potential fraud,3,quadratic,True,False,True,2.5316078446674574e-06
W_Assess potential fraud,3,quadratic,True,False,False,2.0051557565514094e-06
W_Assess potential fraud,3,quadratic,False,True,True,369.59894319959795
W_Assess potential fraud,3,quadratic,False,True,False,369.42161396834746
W_Assess potential fraud,3,quadratic,False,False,True,0.034178007233753374
W_Assess potential fraud,3,quadratic,False,False,False,0.03416160902737331
W_Assess potential fraud,3,cubic,True,True,True,0.00840035942385657
W_Assess potential fraud,3,cubic,True,True,False,0.007264494475904109
W_Assess potential fraud,3,cubic,True,False,True,7.470022215538257e-09
W_Assess potential fraud,3,cubic,True,False,False,6.459953959296824e-09
W_Assess potential fraud,3,cubic,False,True,True,33428.151195825
W_Assess potential fraud,3,cubic,False,True,False,33427.98982650229
W_Assess potential fraud,3,cubic,False,False,True,0.029725993788792496
W_Assess potential fraud,3,cubic,False,False,False,0.029725850291072355
W_Assess potential fraud,4,basic,True,True,True,0.09011271898361382
W_Assess potential fraud,4,basic,True,True,False,0.06653066485684844
W_Assess potential fraud,4,basic,True,False,True,0.0008665509489997956
W_Assess potential fraud,4,basic,True,False,False,0.0006397788394308051
W_Assess potential fraud,4,basic,False,True,True,5.7585079061362014
W_Assess potential fraud,4,basic,False,True,False,5.5110123861373905
W_Assess potential fraud,4,basic,False,False,True,0.055375540180877855
W_Assess potential fraud,4,basic,False,False,False,0.052995548985993145
W_Assess potential fraud,4,quadratic,True,True,True,0.02128516978694459
W_Assess potential fraud,4,quadratic,True,True,False,0.017321688258117234
W_Assess potential fraud,4,quadratic,True,False,True,1.9683083524321186e-06
W_Assess potential fraud,4,quadratic,True,False,False,1.6017924225152051e-06
W_Assess potential fraud,4,quadratic,False,True,True,428.35963638776053
W_Assess potential fraud,4,quadratic,False,True,False,428.14724330093327
W_Assess potential fraud,4,quadratic,False,False,True,0.0396117981950032
W_Assess potential fraud,4,quadratic,False,False,False,0.03959215752072166
W_Assess potential fraud,4,cubic,True,True,True,0.006365091910321621
W_Assess potential fraud,4,cubic,True,True,False,0.005614265276383882
W_Assess potential fraud,4,cubic,True,False,True,5.660159949705723e-09
W_Assess potential fraud,4,cubic,True,False,False,4.992487133277824e-09
W_Assess potential fraud,4,cubic,False,True,True,40811.77636554119
W_Assess potential fraud,4,cubic,False,True,False,40811.576318888845
W_Assess potential fraud,4,cubic,False,False,True,0.036291884754403876
W_Assess potential fraud,4,cubic,False,False,False,0.03629170686285568
W_Shortened completion ,1,basic,True,True,True,0.05293214379761082
W_Shortened completion ,1,basic,True,True,False,0.03856926335075437
W_Shortened completion ,1,basic,True,False,True,0.00012431301028351268
W_Shortened completion ,1,basic,True,False,False,9.0581277982666e-05
W_Shortened completion ,1,basic,False,True,True,0.23711241084689821
W_Shortened completion ,1,basic,False,True,False,0.06628443213783379
W_Shortened completion ,1,basic,False,False,True,0.000556866876215382
W_Shortened completion ,1,basic,False,False,False,0.0001556713313085055
W_Shortened completion ,1,quadratic,True,True,True,0.009324433549739934
W_Shortened completion ,1,quadratic,True,True,False,0.008596879697856273
W_Shortened completion ,1,quadratic,True,False,True,5.1430015755717905e-08
W_Shortened completion ,1,quadratic,True,False,False,4.741710646038022e-08
W_Shortened completion ,1,quadratic,False,True,True,0.1601063587303566
W_Shortened completion ,1,quadratic,False,True,False,0.021861717491564008
W_Shortened completion ,1,quadratic,False,False,True,8.830855524003949e-07
W_Shortened completion ,1,quadratic,False,False,False,1.2058088773334117e-07
W_Shortened completion ,1,cubic,True,True,True,0.00251297022802526
W_Shortened completion ,1,cubic,True,True,False,0.002467085968655993
W_Shortened completion ,1,cubic,True,False,True,3.2552072340182176e-11
W_Shortened completion ,1,cubic,True,False,False,3.195770488066885e-11
W_Shortened completion ,1,cubic,False,True,True,0.1299035860848385
W_Shortened completion ,1,cubic,False,True,False,0.009293162631393475
W_Shortened completion ,1,cubic,False,False,True,1.6827222560474532e-09
W_Shortened completion ,1,cubic,False,False,False,1.203801377638754e-10
W_Shortened completion ,2,basic,True,True,True,0.06461806151662446
W_Shortened completion ,2,basic,True,True,False,0.04898276886458223
W_Shortened completion ,2,basic,True,False,True,0.00015175780101654127
W_Shortened completion ,2,basic,True,False,False,0.00011503776368590171
W_Shortened completion ,2,basic,False,True,True,0.41670641725008495
W_Shortened completion ,2,basic,False,True,False,0.10668847179617406
W_Shortened completion ,2,basic,False,False,True,0.000978649746945517
W_Shortened completion ,2,basic,False,False,False,0.0002505616462888977
W_Shortened completion ,2,quadratic,True,True,True,0.010643445877667215
W_Shortened completion ,2,quadratic,True,True,False,0.009863831425261461
W_Shortened completion ,2,quadratic,True,False,True,5.8705184209160136e-08
W_Shortened completion ,2,quadratic,True,False,False,5.440512851604715e-08
W_Shortened completion ,2,quadratic,False,True,True,0.30905207794697814
W_Shortened completion ,2,quadratic,False,True,False,0.045136536228102125
W_Shortened completion ,2,quadratic,False,False,True,1.7046132779394169e-06
W_Shortened completion ,2,quadratic,False,False,False,2.4895590246708016e-07
W_Shortened completion ,2,cubic,True,True,True,0.0025606141529014924
W_Shortened completion ,2,cubic,True,True,False,0.002512549629524995
W_Shortened completion ,2,cubic,True,False,True,3.316923384565693e-11
W_Shortened completion ,2,cubic,True,False,False,3.254662406520696e-11
W_Shortened completion ,2,cubic,False,True,True,0.2614109761610033
W_Shortened completion ,2,cubic,False,True,False,0.024036714255420474
W_Shortened completion ,2,cubic,False,False,True,3.38621958653188e-09
W_Shortened completion ,2,cubic,False,False,False,3.113625671075289e-10
W_Shortened completion ,3,basic,True,True,True,0.06353598307839416
W_Shortened completion ,3,basic,True,True,False,0.04956747087692094
