Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
['Payment Handled'],1,0.0002885779397753493,0.004617247036405589,16,1,1.0
['Payment Handled'],2,0.00015458067828214643,0.013757680367111032,89,1,1.0
['Payment Handled'],3,7.302202366624014e-05,0.02015407853188228,276,1,1.0
['Payment Handled'],4,3.831276804065565e-05,0.022068154391417655,576,1,1.0
