Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
Release C,3,basic,False,False,False,0.0009108101365978295
Release C,3,quadratic,True,True,True,0.03975132879818594
Release C,3,quadratic,True,True,False,0.004464261224489801
Release C,3,quadratic,True,False,True,2.2534766892395675e-05
Release C,3,quadratic,True,False,False,2.5307603313434225e-06
Release C,3,quadratic,False,True,True,0.6271414050374026
Release C,3,quadratic,False,True,False,0.009046307659885792
Release C,3,quadratic,False,False,True,0.0003555223384565768
Release C,3,quadratic,False,False,False,5.1282923241982965e-06
Release C,3,cubic,True,True,True,0.020747575405391787
Release C,3,cubic,True,True,False,0.0008617686752330567
Release C,3,cubic,True,False,True,2.8003962052413023e-07
Release C,3,cubic,True,False,False,1.1631690357858983e-08
Release C,3,cubic,False,True,True,0.6059507837294755
Release C,3,cubic,False,True,False,0.0025346798420935626
Release C,3,cubic,False,False,True,8.178797966330266e-06
Release C,3,cubic,False,False,False,3.421174606000383e-08
Release C,4,basic,True,True,True,0.09684555303602961
Release C,4,basic,True,True,False,0.018605190224237858
Release C,4,basic,True,False,True,0.0023058465008578403
Release C,4,basic,True,False,False,0.00044298071962471024
Release C,4,basic,False,True,True,0.7754423300787137
Release C,4,basic,False,True,False,0.02713240874634306
Release C,4,basic,False,False,True,0.01846291262092182
Release C,4,basic,False,False,False,0.000646009732055787
Release C,4,quadratic,True,True,True,0.03462676792762957
Release C,4,quadratic,True,True,False,0.003160823045267494
Release C,4,quadratic,True,False,True,1.9629687033803588e-05
Release C,4,quadratic,True,False,False,1.7918497989044742e-06
Release C,4,quadratic,False,True,True,0.7257108946915651
Release C,4,quadratic,False,True,False,0.006970003515666217
Release C,4,quadratic,False,False,True,0.0004114007339521316
Release C,4,quadratic,False,False,False,3.951249158540937e-06
Release C,4,cubic,True,True,True,0.017383481863809638
Release C,4,cubic,True,True,False,0.0006077385442393974
Release C,4,cubic,True,False,True,2.3463289417732433e-07
Release C,4,cubic,True,False,False,8.202928196730879e-09
Release C,4,cubic,False,True,True,0.7075276257946823
Release C,4,cubic,False,True,False,0.002030637975871744
Release C,4,cubic,False,False,True,9.549827580643096e-06
Release C,4,cubic,False,False,False,2.740845988381042e-08
Release D,1,basic,True,True,True,0.10277777777777779
Release D,1,basic,True,True,False,0.05465079365079364
Release D,1,basic,True,False,True,0.0023492063492063496
Release D,1,basic,True,False,False,0.0012491609977324262
Release D,1,basic,False,True,True,0.4139921165390793
