Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
"['Release C', 'Release D', 'Release E']",1,0.011997858887144606,0.15597216553287988,13,56,0.045454545454545456
"['Release C', 'Release D', 'Release E']",2,0.016057583632704032,1.429124943310659,89,13,0.06382978723404255
"['Release C', 'Release D', 'Release E']",3,0.017338349059020944,6.1377755668934135,354,7,0.07142857142857142
"['Release C', 'Release D', 'Release E']",4,0.017022960061217486,16.495248299319744,969,6,0.07142857142857142
