Sensitive Activities,Background Size,Confidence Privacy
"['Release B', 'Release C', 'Release D', 'Release E']",1,95.07875702989527
"['Release B', 'Release C', 'Release D', 'Release E']",2,89.75802936511184
"['Release B', 'Release C', 'Release D', 'Release E']",3,65.34370688742615
"['Release B', 'Release C', 'Release D', 'Release E']",4,42.69334868462061
