Sensitive Activities,Background Size,Confidence Privacy
"['Admission IC', 'Admission NC', 'IV Antibiotics', 'IV Liquid', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",1,16.127455884143792
"['Admission IC', 'Admission NC', 'IV Antibiotics', 'IV Liquid', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",2,22.148258691934675
"['Admission IC', 'Admission NC', 'IV Antibiotics', 'IV Liquid', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",3,24.394602338368152
"['Admission IC', 'Admission NC', 'IV Antibiotics', 'IV Liquid', 'Release A', 'Release B', 'Release C', 'Release D', 'Release E', 'Return ER']",4,24.370876930383172
