Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
"['Appeal to Judge', 'Send for Credit Collection']",1,0.09961110815288597,0.8964999733759738,9,896,0.7389556724267468
"['Appeal to Judge', 'Send for Credit Collection']",2,0.09660844860526831,4.347380187237074,45,438,0.7389556724267468
"['Appeal to Judge', 'Send for Credit Collection']",3,0.08082315929338149,10.426187548846212,129,411,0.7389556724267468
"['Appeal to Judge', 'Send for Credit Collection']",4,0.06726990578785881,17.153825975903995,255,411,0.7389556724267468
