Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
Receive Result Appeal from Prefecture,1,cubic,True,True,True,0.26242214982134804
Receive Result Appeal from Prefecture,1,cubic,True,True,False,0.26229907217956244
Receive Result Appeal from Prefecture,1,cubic,True,False,True,7.695083814490887e-08
Receive Result Appeal from Prefecture,1,cubic,True,False,False,7.691474771695242e-08
Receive Result Appeal from Prefecture,1,cubic,False,True,True,351340.75419030566
Receive Result Appeal from Prefecture,1,cubic,False,True,False,351340.7521541092
Receive Result Appeal from Prefecture,1,cubic,False,False,True,0.10302470857667305
Receive Result Appeal from Prefecture,1,cubic,False,False,False,0.10302470797959302
Receive Result Appeal from Prefecture,2,basic,True,True,True,0.46572449322731957
Receive Result Appeal from Prefecture,2,basic,True,True,False,0.45579780618551646
Receive Result Appeal from Prefecture,2,basic,True,False,True,0.00309409302875635
Receive Result Appeal from Prefecture,2,basic,True,False,False,0.0030281439674092647
Receive Result Appeal from Prefecture,2,basic,False,True,True,54.10582328044142
Receive Result Appeal from Prefecture,2,basic,False,True,False,54.06796604168536
Receive Result Appeal from Prefecture,2,basic,False,False,True,0.3594581196858479
Receive Result Appeal from Prefecture,2,basic,False,False,False,0.35920661086415934
Receive Result Appeal from Prefecture,2,quadratic,True,True,True,0.3347858305080858
Receive Result Appeal from Prefecture,2,quadratic,True,True,False,0.3337398999756763
Receive Result Appeal from Prefecture,2,quadratic,True,False,True,1.4776638393308745e-05
Receive Result Appeal from Prefecture,2,quadratic,True,False,False,1.4730473544460514e-05
Receive Result Appeal from Prefecture,2,quadratic,False,True,True,6522.884467001959
Receive Result Appeal from Prefecture,2,quadratic,False,True,False,6522.868346314492
Receive Result Appeal from Prefecture,2,quadratic,False,False,True,0.2879043742799339
Receive Result Appeal from Prefecture,2,quadratic,False,False,False,0.287903662751704
Receive Result Appeal from Prefecture,2,cubic,True,True,True,0.27803759478081064
Receive Result Appeal from Prefecture,2,cubic,True,True,False,0.27792568709043997
Receive Result Appeal from Prefecture,2,cubic,True,False,True,8.152980214796419e-08
Receive Result Appeal from Prefecture,2,cubic,True,False,False,8.149698711853641e-08
Receive Result Appeal from Prefecture,2,cubic,False,True,True,900756.7577987975
Receive Result Appeal from Prefecture,2,cubic,False,True,False,900756.7492514504
Receive Result Appeal from Prefecture,2,cubic,False,False,True,0.2641316196993881
Receive Result Appeal from Prefecture,2,cubic,False,False,False,0.26413161719302375
Receive Result Appeal from Prefecture,3,basic,True,True,True,0.41813144880884484
Receive Result Appeal from Prefecture,3,basic,True,True,False,0.4111054744880644
Receive Result Appeal from Prefecture,3,basic,True,False,True,0.002777903287624099
Receive Result Appeal from Prefecture,3,basic,True,False,False,0.0027312254373450555
Receive Result Appeal from Prefecture,3,basic,False,True,True,79.55616494535988
Receive Result Appeal from Prefecture,3,basic,False,True,False,79.51280627472096
Receive Result Appeal from Prefecture,3,basic,False,False,True,0.5285403257326233
Receive Result Appeal from Prefecture,3,basic,False,False,False,0.5282522675297351
Receive Result Appeal from Prefecture,3,quadratic,True,True,True,0.2880310892404802
Receive Result Appeal from Prefecture,3,quadratic,True,True,False,0.2873062596628681
Receive Result Appeal from Prefecture,3,quadratic,True,False,True,1.2712996978629969e-05
Receive Result Appeal from Prefecture,3,quadratic,True,False,False,1.2681004750796149e-05
Receive Result Appeal from Prefecture,3,quadratic,False,True,True,10426.822871298154
Receive Result Appeal from Prefecture,3,quadratic,False,True,False,10426.797789860633
Receive Result Appeal from Prefecture,3,quadratic,False,False,True,0.460214791427777
Receive Result Appeal from Prefecture,3,quadratic,False,False,False,0.4602136843936708
Receive Result Appeal from Prefecture,3,cubic,True,True,True,0.23433161476846281
Receive Result Appeal from Prefecture,3,cubic,True,True,False,0.23425422193987977
Receive Result Appeal from Prefecture,3,cubic,True,False,True,6.87137658637389e-08
Receive Result Appeal from Prefecture,3,cubic,True,False,False,6.869107173128887e-08
Receive Result Appeal from Prefecture,3,cubic,False,True,True,1474074.0281735873
Receive Result Appeal from Prefecture,3,cubic,False,True,False,1474074.0106567135
Receive Result Appeal from Prefecture,3,cubic,False,False,True,0.4322471713337522
Receive Result Appeal from Prefecture,3,cubic,False,False,False,0.43224716619722636
Receive Result Appeal from Prefecture,4,basic,True,True,True,0.3544429528134823
Receive Result Appeal from Prefecture,4,basic,True,True,False,0.3499424855216001
Receive Result Appeal from Prefecture,4,basic,True,False,True,0.002354781604446821
Receive Result Appeal from Prefecture,4,basic,True,False,False,0.00232488224403856
Receive Result Appeal from Prefecture,4,basic,False,True,True,98.63627969679573
Receive Result Appeal from Prefecture,4,basic,False,True,False,98.59182721354597
Receive Result Appeal from Prefecture,4,basic,False,False,True,0.6553012131216256
Receive Result Appeal from Prefecture,4,basic,False,False,False,0.6550058880516881
Receive Result Appeal from Prefecture,4,quadratic,True,True,True,0.23016030906048351
Receive Result Appeal from Prefecture,4,quadratic,True,True,False,0.2297063818271152
Receive Result Appeal from Prefecture,4,quadratic,True,False,True,1.0158720440221303e-05
Receive Result Appeal from Prefecture,4,quadratic,True,False,False,1.0138685187910359e-05
Receive Result Appeal from Prefecture,4,quadratic,False,True,True,13504.164835174792
Receive Result Appeal from Prefecture,4,quadratic,False,True,False,13504.134022773263
Receive Result Appeal from Prefecture,4,quadratic,False,False,True,0.596041237080356
Receive Result Appeal from Prefecture,4,quadratic,False,False,False,0.5960398770953329
Receive Result Appeal from Prefecture,4,cubic,True,True,True,0.1815257686638849
Receive Result Appeal from Prefecture,4,cubic,True,True,False,0.18147740977393628
Receive Result Appeal from Prefecture,4,cubic,True,False,True,5.3229348410926e-08
Receive Result Appeal from Prefecture,4,cubic,True,False,False,5.3215167987833534e-08
Receive Result Appeal from Prefecture,4,cubic,False,True,True,1935096.896494162
Receive Result Appeal from Prefecture,4,cubic,False,True,False,1935096.8720002712
Receive Result Appeal from Prefecture,4,cubic,False,False,True,0.5674342969075247
Receive Result Appeal from Prefecture,4,cubic,False,False,False,0.567434289725107
