Sensitive Activities,Background Size,Confidence Privacy
"['Appeal to Judge', 'Notify Result Appeal to Offender']",1,1259.7686217262453
"['Appeal to Judge', 'Notify Result Appeal to Offender']",2,781.5556093856657
"['Appeal to Judge', 'Notify Result Appeal to Offender']",3,404.7550716533021
"['Appeal to Judge', 'Notify Result Appeal to Offender']",4,223.5115955841245
