Sensitive Activities,Background Size,Confidence Privacy
"['O_ACCEPTED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",1,109215.15305690137
"['O_ACCEPTED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",2,89301.513539857
"['O_ACCEPTED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",3,67028.56855341773
"['O_ACCEPTED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",4,51003.47476265237
