Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
A_DECLINED,1,basic,True,True,True,0.1684372127755247
A_DECLINED,1,basic,True,True,False,0.004458983895923411
A_DECLINED,1,basic,True,False,True,0.0982668388126485
A_DECLINED,1,basic,True,False,False,0.002601386264642412
A_DECLINED,1,basic,False,True,True,0.6666903745051936
A_DECLINED,1,basic,False,True,False,0.044821368826165386
A_DECLINED,1,basic,False,False,True,0.388949416164679
A_DECLINED,1,basic,False,False,False,0.0261489379527602
A_DECLINED,1,quadratic,True,True,True,0.039812427410140974
A_DECLINED,1,quadratic,True,True,False,0.00022702149708252775
A_DECLINED,1,quadratic,True,False,True,0.013550537917308094
A_DECLINED,1,quadratic,True,False,False,7.726892340850485e-05
A_DECLINED,1,quadratic,False,True,True,0.5393019855706733
A_DECLINED,1,quadratic,False,True,False,0.02435195462893871
A_DECLINED,1,quadratic,False,False,True,0.1835565545670172
A_DECLINED,1,quadratic,False,False,False,0.008288419120004416
A_DECLINED,1,cubic,True,True,True,0.010187294165619613
A_DECLINED,1,cubic,True,True,False,1.190379764301533e-05
A_DECLINED,1,cubic,True,False,True,0.0020228592412541322
A_DECLINED,1,cubic,True,False,False,2.3636999851695287e-06
A_DECLINED,1,cubic,False,True,True,0.4587992590031564
A_DECLINED,1,cubic,False,True,False,0.016176788815230297
A_DECLINED,1,cubic,False,False,True,0.09110233844892945
A_DECLINED,1,cubic,False,False,False,0.0032121745202117434
A_DECLINED,2,basic,True,True,True,0.13260719926742004
A_DECLINED,2,basic,True,True,False,0.0028006821888268973
A_DECLINED,2,basic,True,False,True,0.07736348791982507
A_DECLINED,2,basic,True,False,False,0.0016339274479784034
A_DECLINED,2,basic,False,True,True,0.8169074770483884
A_DECLINED,2,basic,False,True,False,0.050036935680809094
A_DECLINED,2,basic,False,False,True,0.4765865811312318
A_DECLINED,2,basic,False,False,False,0.029191717270801363
A_DECLINED,2,quadratic,True,True,True,0.026714699791401966
A_DECLINED,2,quadratic,True,True,False,0.00012288139105363926
A_DECLINED,2,quadratic,True,False,True,0.009092601883920486
A_DECLINED,2,quadratic,True,False,False,4.1823848911552886e-05
A_DECLINED,2,quadratic,False,True,True,0.705675539883954
A_DECLINED,2,quadratic,False,True,False,0.034269424346566636
A_DECLINED,2,quadratic,False,False,True,0.24018337445253837
