Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
A_APPROVED,1,basic,True,True,True,0.43754181709688217
A_APPROVED,1,basic,True,True,False,0.3954813529684093
A_APPROVED,1,basic,True,False,True,0.07509122955601723
A_APPROVED,1,basic,True,False,False,0.06787278358424753
A_APPROVED,1,basic,False,True,True,1.9275431325114625
A_APPROVED,1,basic,False,True,False,1.7841586698119292
A_APPROVED,1,basic,False,False,True,0.3308062868205658
A_APPROVED,1,basic,False,False,False,0.3061985460684338
A_APPROVED,1,quadratic,True,True,True,0.2797420789974966
A_APPROVED,1,quadratic,True,True,False,0.26227116682962576
A_APPROVED,1,quadratic,True,False,True,0.008239428648157195
A_APPROVED,1,quadratic,True,False,False,0.007724846305946599
A_APPROVED,1,quadratic,False,True,True,6.220769136902676
A_APPROVED,1,quadratic,False,True,False,6.086477387361515
A_APPROVED,1,quadratic,False,False,True,0.1832244316759607
A_APPROVED,1,quadratic,False,False,False,0.17926904787261627
A_APPROVED,1,cubic,True,True,True,0.19149845206566546
A_APPROVED,1,cubic,True,True,False,0.18237097990829887
A_APPROVED,1,cubic,True,False,True,0.0009679974568875846
A_APPROVED,1,cubic,True,False,False,0.0009218593824497115
A_APPROVED,1,cubic,False,True,True,24.860103626365504
A_APPROVED,1,cubic,False,True,False,24.72852007453519
A_APPROVED,1,cubic,False,False,True,0.12566429038304616
A_APPROVED,1,cubic,False,False,False,0.1249991542309466
A_APPROVED,2,basic,True,True,True,0.3813012581485309
A_APPROVED,2,basic,True,True,False,0.3597607071217987
A_APPROVED,2,basic,True,False,True,0.06543918589452133
A_APPROVED,2,basic,True,False,False,0.06174238161500422
A_APPROVED,2,basic,False,True,True,2.648892292428573
A_APPROVED,2,basic,False,True,False,2.440507060142109
A_APPROVED,2,basic,False,False,True,0.4546047290283929
A_APPROVED,2,basic,False,False,False,0.4188415112003651
A_APPROVED,2,quadratic,True,True,True,0.24839700207887408
A_APPROVED,2,quadratic,True,True,False,0.24341394616845105
A_APPROVED,2,quadratic,True,False,True,0.007316201346538763
A_APPROVED,2,quadratic,True,False,False,0.007169432101915839
A_APPROVED,2,quadratic,False,True,True,9.701350091363908
A_APPROVED,2,quadratic,False,True,False,9.494722274225698
A_APPROVED,2,quadratic,False,False,True,0.2857402867492863
A_APPROVED,2,quadratic,False,False,False,0.2796543408589295
A_APPROVED,2,cubic,True,True,True,0.17816728152846392
A_APPROVED,2,cubic,True,True,False,0.17615373671955525
A_APPROVED,2,cubic,True,False,True,0.0009006102846251115
A_APPROVED,2,cubic,True,False,False,0.000890432101807819
A_APPROVED,2,cubic,False,True,True,40.87607285275643
A_APPROVED,2,cubic,False,True,False,40.66996846878923
A_APPROVED,2,cubic,False,False,True,0.20662273842010936
A_APPROVED,2,cubic,False,False,False,0.20558091005344858
A_APPROVED,3,basic,True,True,True,0.3046656046945031
A_APPROVED,3,basic,True,True,False,0.29122272558746287
A_APPROVED,3,basic,True,False,True,0.05228692199464046
A_APPROVED,3,basic,True,False,False,0.049979845775918755
A_APPROVED,3,basic,False,True,True,2.9885564857069187
A_APPROVED,3,basic,False,True,False,2.7418823133482078
A_APPROVED,3,basic,False,False,True,0.5128981330249668
A_APPROVED,3,basic,False,False,False,0.4705637407946936
A_APPROVED,3,quadratic,True,True,True,0.19664210575071697
A_APPROVED,3,quadratic,True,True,False,0.19516916168407758
A_APPROVED,3,quadratic,True,False,True,0.005791830122099442
A_APPROVED,3,quadratic,True,False,False,0.0057484465253831605
A_APPROVED,3,quadratic,False,True,True,11.705223396846538
A_APPROVED,3,quadratic,False,True,False,11.458689676067866
A_APPROVED,3,quadratic,False,False,True,0.3447616938241178
A_APPROVED,3,quadratic,False,False,False,0.33750037293524715
A_APPROVED,3,cubic,True,True,True,0.1437906649513216
A_APPROVED,3,cubic,True,True,False,0.14349886026116387
A_APPROVED,3,cubic,True,False,True,0.0007268413738891543
A_APPROVED,3,cubic,True,False,False,0.0007253663426555672
