Sensitive Activities,Background Size,Confidence Privacy
"['A_ACTIVATED', 'A_APPROVED', 'A_CANCELLED', 'A_REGISTERED', 'O_ACCEPTED', 'O_CANCELLED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",1,131684.21518124265
"['A_ACTIVATED', 'A_APPROVED', 'A_CANCELLED', 'A_REGISTERED', 'O_ACCEPTED', 'O_CANCELLED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",2,125114.92876062849
"['A_ACTIVATED', 'A_APPROVED', 'A_CANCELLED', 'A_REGISTERED', 'O_ACCEPTED', 'O_CANCELLED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",3,104671.4336244914
"['A_ACTIVATED', 'A_APPROVED', 'A_CANCELLED', 'A_REGISTERED', 'O_ACCEPTED', 'O_CANCELLED', 'O_DECLINED', 'W_Beoordelen fraude', 'W_Nabellen incomplete dossiers', 'W_Wijzigen contractgegevens']",4,85442.49610098178
