Sensitive Activities,Background Size,Confidence Privacy
"['Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE']",1,571.0957646368677
"['Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE']",2,571.9333012528131
"['Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE']",3,547.2369399830678
"['Permit APPROVED by PRE_APPROVER', 'Permit APPROVED by SUPERVISOR', 'Permit FINAL_APPROVED by DIRECTOR', 'Permit REJECTED by ADMINISTRATION', 'Permit REJECTED by BUDGET OWNER', 'Permit REJECTED by EMPLOYEE', 'Permit REJECTED by MISSING', 'Permit REJECTED by PRE_APPROVER', 'Permit REJECTED by SUPERVISOR', 'Request For Payment APPROVED by PRE_APPROVER', 'Request For Payment APPROVED by SUPERVISOR', 'Request For Payment FINAL_APPROVED by DIRECTOR', 'Request For Payment REJECTED by ADMINISTRATION', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by EMPLOYEE', 'Request For Payment REJECTED by MISSING', 'Request For Payment REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by SUPERVISOR', 'Request For Payment SAVED by EMPLOYEE']",4,520.6637090548063
