Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
['Payment Handled'],1,0.0002537897924672722,0.0071061141890836205,28,7,1.0
['Payment Handled'],2,0.00012119538457455252,0.03684339691066397,304,1,1.0
['Payment Handled'],3,5.750956872307883e-05,0.09328052046883387,1622,1,1.0
['Payment Handled'],4,2.9115948778409036e-05,0.1575755147887497,5412,1,1.0
