Sensitive Activities,Background Size,Confidence Privacy
"['Permit REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by MISSING']",1,214.6077137305949
"['Permit REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by MISSING']",2,90.15272279565686
"['Permit REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by MISSING']",3,38.64447063118342
"['Permit REJECTED by PRE_APPROVER', 'Request For Payment REJECTED by BUDGET OWNER', 'Request For Payment REJECTED by MISSING']",4,18.353727848684862
