Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
['Payment Handled'],1,0.0009842948892965938,0.017717308007338686,18,1,1.0
['Payment Handled'],2,0.0005335454083284155,0.054421631649498384,102,1,1.0
['Payment Handled'],3,0.00027421073337347696,0.0808921663451757,295,1,1.0
['Payment Handled'],4,0.00016064118114677067,0.08915585553645773,555,1,1.0
