Sensitive Activities,Background Size,Confidence Privacy
"['Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR']",1,340862.98973199003
"['Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR']",2,260464.58527342186
"['Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR']",3,183803.9585674216
"['Request For Payment FINAL_APPROVED by BUDGET OWNER', 'Request For Payment FOR_APPROVAL by ADMINISTRATION', 'Request For Payment FOR_APPROVAL by SUPERVISOR']",4,129823.50363252882
