Sensitive Activities,Background Size,Confidence Privacy
"['CHANGE END', 'ZDBC_BEHAN']",1,126664241.05665022
"['CHANGE END', 'ZDBC_BEHAN']",2,55858669.97356098
"['CHANGE END', 'ZDBC_BEHAN']",3,21822627.085351605
"['CHANGE END', 'ZDBC_BEHAN']",4,9092116.146819638
