Sensitive Activity,Background Size,Function,Background Odds,Percentage,Absolute,Confidence Privacy
CODE ERROR,3,quadratic,False,True,True,95294.6061338544
CODE ERROR,3,quadratic,False,True,False,95294.16438408766
CODE ERROR,3,quadratic,False,False,True,0.04277774869348713
CODE ERROR,3,quadratic,False,False,False,0.042777550392016896
CODE ERROR,3,cubic,True,True,True,0.03799880233153365
CODE ERROR,3,cubic,True,True,False,0.03799879461411558
CODE ERROR,3,cubic,True,False,True,1.1428633785639057e-11
CODE ERROR,3,cubic,True,False,False,1.1428631464525249e-11
CODE ERROR,3,cubic,False,True,True,103779686.3404107
CODE ERROR,3,cubic,False,True,False,103779685.89883915
CODE ERROR,3,cubic,False,False,True,0.0312130898028012
CODE ERROR,3,cubic,False,False,False,0.031213089669992544
CODE ERROR,4,basic,True,True,True,0.09626109194593127
CODE ERROR,4,basic,True,True,False,0.09601694100253441
CODE ERROR,4,basic,True,False,True,6.449493160377338e-05
CODE ERROR,4,basic,True,False,False,6.433135047169811e-05
CODE ERROR,4,basic,False,True,True,174.26474387736752
CODE ERROR,4,basic,False,True,False,173.76097029246188
CODE ERROR,4,basic,False,False,True,0.11675737839783577
CODE ERROR,4,basic,False,False,False,0.11641985009594923
CODE ERROR,4,quadratic,True,True,True,0.037439061427252944
CODE ERROR,4,quadratic,True,True,False,0.037438149748573665
CODE ERROR,4,quadratic,True,False,True,1.6806394674693845e-08
CODE ERROR,4,quadratic,True,False,False,1.6805985422134748e-08
CODE ERROR,4,quadratic,False,True,True,156776.93924467394
CODE ERROR,4,quadratic,False,True,False,156776.43547108903
CODE ERROR,4,quadratic,False,False,True,0.07037716802693397
CODE ERROR,4,quadratic,False,False,False,0.07037694188297193
CODE ERROR,4,cubic,True,True,True,0.019963983655692352
CODE ERROR,4,cubic,True,True,False,0.019963978723537806
CODE ERROR,4,cubic,True,False,True,6.004427616236988e-12
CODE ERROR,4,cubic,True,False,False,6.0044261328274e-12
CODE ERROR,4,cubic,False,True,True,181924925.79467157
CODE ERROR,4,cubic,False,True,False,181924925.290898
CODE ERROR,4,cubic,False,False,True,0.054716286456783884
