Sensitive Activities,Background Size,Confidence Privacy,Upper CC,Lower CC,Max K,Max C
"['CHANGE END', 'CODE ERROR', 'CODE NOK', 'EMPTY', 'JOIN-PAT', 'MANUAL', 'REJECT', 'REOPEN', 'SET STATUS', 'STORNO', 'ZDBC_BEHAN']",1,0.11383416175584048,0.7968391322908833,7,8221,0.13988565867899283
"['CHANGE END', 'CODE ERROR', 'CODE NOK', 'EMPTY', 'JOIN-PAT', 'MANUAL', 'REJECT', 'REOPEN', 'SET STATUS', 'STORNO', 'ZDBC_BEHAN']",2,0.127701965921447,3.575655045800516,28,331,0.9969788519637462
"['CHANGE END', 'CODE ERROR', 'CODE NOK', 'EMPTY', 'JOIN-PAT', 'MANUAL', 'REJECT', 'REOPEN', 'SET STATUS', 'STORNO', 'ZDBC_BEHAN']",3,0.11841999431376822,7.460459641767398,63,104,1.0
"['CHANGE END', 'CODE ERROR', 'CODE NOK', 'EMPTY', 'JOIN-PAT', 'MANUAL', 'REJECT', 'REOPEN', 'SET STATUS', 'STORNO', 'ZDBC_BEHAN']",4,0.10334935363836606,10.128236656559874,98,104,1.0
