Sensitive Activities,Background Size,Confidence Privacy
"['CHANGE END', 'CODE ERROR', 'JOIN-PAT', 'MANUAL', 'ZDBC_BEHAN']",1,155895050.0597218
"['CHANGE END', 'CODE ERROR', 'JOIN-PAT', 'MANUAL', 'ZDBC_BEHAN']",2,81305901.89133096
"['CHANGE END', 'CODE ERROR', 'JOIN-PAT', 'MANUAL', 'ZDBC_BEHAN']",3,36350778.19317165
"['CHANGE END', 'CODE ERROR', 'JOIN-PAT', 'MANUAL', 'ZDBC_BEHAN']",4,16889773.843199167
