Sensitive Activities,Background Size,Confidence Privacy
"('ZDBC_BEHAN', 'CODE ERROR', 'MANUAL')",3,25975340.945667136
"('ZDBC_BEHAN', 'CODE ERROR', 'MANUAL')",4,11495458.11891268
"('ZDBC_BEHAN', 'CODE ERROR', 'CHANGE END')",1,135109043.41339147
"('ZDBC_BEHAN', 'CODE ERROR', 'CHANGE END')",2,63082165.27775272
"('ZDBC_BEHAN', 'CODE ERROR', 'CHANGE END')",3,25975353.656716883
"('ZDBC_BEHAN', 'CODE ERROR', 'CHANGE END')",4,11386778.442422692
"('ZDBC_BEHAN', 'CODE ERROR', 'DELETE')",1,135108841.64216372
"('ZDBC_BEHAN', 'CODE ERROR', 'DELETE')",2,64188816.12062286
"('ZDBC_BEHAN', 'CODE ERROR', 'DELETE')",3,27186055.99019314
"('ZDBC_BEHAN', 'CODE ERROR', 'DELETE')",4,12337914.860763846
"('ZDBC_BEHAN', 'REOPEN', 'STORNO')",1,135108301.04344055
"('ZDBC_BEHAN', 'REOPEN', 'STORNO')",2,65334622.79794943
"('ZDBC_BEHAN', 'REOPEN', 'STORNO')",3,29030980.712846152
"('ZDBC_BEHAN', 'REOPEN', 'STORNO')",4,14207449.690074349
"('ZDBC_BEHAN', 'REOPEN', 'JOIN-PAT')",1,135108298.58412343
"('ZDBC_BEHAN', 'REOPEN', 'JOIN-PAT')",2,63081713.37453264
"('ZDBC_BEHAN', 'REOPEN', 'JOIN-PAT')",3,26294464.748587374
"('ZDBC_BEHAN', 'REOPEN', 'JOIN-PAT')",4,11789624.444955792
"('ZDBC_BEHAN', 'REOPEN', 'MANUAL')",1,135108298.20387107
"('ZDBC_BEHAN', 'REOPEN', 'MANUAL')",2,64188399.32806769
"('ZDBC_BEHAN', 'REOPEN', 'MANUAL')",3,27301474.323130913
"('ZDBC_BEHAN', 'REOPEN', 'MANUAL')",4,12535315.272077298
"('ZDBC_BEHAN', 'REOPEN', 'CHANGE END')",1,135108512.26204532
"('ZDBC_BEHAN', 'REOPEN', 'CHANGE END')",2,63630302.51431583
"('ZDBC_BEHAN', 'REOPEN', 'CHANGE END')",3,26900843.2750089
"('ZDBC_BEHAN', 'REOPEN', 'CHANGE END')",4,12222185.87154421
"('ZDBC_BEHAN', 'REOPEN', 'DELETE')",1,135108297.91238287
"('ZDBC_BEHAN', 'REOPEN', 'DELETE')",2,65334620.53461081
"('ZDBC_BEHAN', 'REOPEN', 'DELETE')",3,28201522.79884406
"('ZDBC_BEHAN', 'REOPEN', 'DELETE')",4,12993036.251121162
"('ZDBC_BEHAN', 'STORNO', 'JOIN-PAT')",1,135108301.4783474
"('ZDBC_BEHAN', 'STORNO', 'JOIN-PAT')",2,63081715.29920446
"('ZDBC_BEHAN', 'STORNO', 'JOIN-PAT')",3,26402673.439089015
"('ZDBC_BEHAN', 'STORNO', 'JOIN-PAT')",4,11969894.43526735
"('ZDBC_BEHAN', 'STORNO', 'MANUAL')",1,135108301.76084253
"('ZDBC_BEHAN', 'STORNO', 'MANUAL')",2,64188401.856153615
"('ZDBC_BEHAN', 'STORNO', 'MANUAL')",3,27359687.887130104
"('ZDBC_BEHAN', 'STORNO', 'MANUAL')",4,12687690.263132438
"('ZDBC_BEHAN', 'STORNO', 'CHANGE END')",1,135108518.15991914
"('ZDBC_BEHAN', 'STORNO', 'CHANGE END')",2,63630305.75710987
"('ZDBC_BEHAN', 'STORNO', 'CHANGE END')",3,26844566.771757327
"('ZDBC_BEHAN', 'STORNO', 'CHANGE END')",4,12203133.921968423
"('ZDBC_BEHAN', 'STORNO', 'DELETE')",1,135108301.05127394
"('ZDBC_BEHAN', 'STORNO', 'DELETE')",2,65334622.80878619
"('ZDBC_BEHAN', 'STORNO', 'DELETE')",3,28451648.511535976
"('ZDBC_BEHAN', 'STORNO', 'DELETE')",4,13324774.097493917
"('ZDBC_BEHAN', 'JOIN-PAT', 'MANUAL')",1,135108298.27488476
"('ZDBC_BEHAN', 'JOIN-PAT', 'MANUAL')",2,62542553.35948119
"('ZDBC_BEHAN', 'JOIN-PAT', 'MANUAL')",3,25309070.638422724
"('ZDBC_BEHAN', 'JOIN-PAT', 'MANUAL')",4,10887775.612912694
"('ZDBC_BEHAN', 'JOIN-PAT', 'CHANGE END')",1,135108523.79376024
"('ZDBC_BEHAN', 'JOIN-PAT', 'CHANGE END')",2,62012601.517074674
"('ZDBC_BEHAN', 'JOIN-PAT', 'CHANGE END')",3,24771642.01729403
"('ZDBC_BEHAN', 'JOIN-PAT', 'CHANGE END')",4,10389274.351437818
"('ZDBC_BEHAN', 'JOIN-PAT', 'DELETE')",1,135108297.34373096
"('ZDBC_BEHAN', 'JOIN-PAT', 'DELETE')",2,63081712.76589789
"('ZDBC_BEHAN', 'JOIN-PAT', 'DELETE')",3,25870360.22295424
"('ZDBC_BEHAN', 'JOIN-PAT', 'DELETE')",4,11175318.422159499
"('ZDBC_BEHAN', 'MANUAL', 'CHANGE END')",1,135108523.765463
"('ZDBC_BEHAN', 'MANUAL', 'CHANGE END')",2,62542613.39187337
"('ZDBC_BEHAN', 'MANUAL', 'CHANGE END')",3,25359100.266055346
"('ZDBC_BEHAN', 'MANUAL', 'CHANGE END')",4,10925766.943752212
"('ZDBC_BEHAN', 'MANUAL', 'DELETE')",1,135108297.86581704
"('ZDBC_BEHAN', 'MANUAL', 'DELETE')",2,64188399.19372048
"('ZDBC_BEHAN', 'MANUAL', 'DELETE')",3,26732693.587136168
"('ZDBC_BEHAN', 'MANUAL', 'DELETE')",4,11798499.467223879
"('ZDBC_BEHAN', 'CHANGE END', 'DELETE')",1,135108322.04626074
"('ZDBC_BEHAN', 'CHANGE END', 'DELETE')",2,63630257.84542664
"('ZDBC_BEHAN', 'CHANGE END', 'DELETE')",3,26187139.88387795
"('ZDBC_BEHAN', 'CHANGE END', 'DELETE')",4,11279984.015099334
"('REJECT', 'CODE ERROR', 'REOPEN')",1,20323.55895555035
"('REJECT', 'CODE ERROR', 'REOPEN')",2,9135.276311076714
"('REJECT', 'CODE ERROR', 'REOPEN')",3,3809.863237361378
"('REJECT', 'CODE ERROR', 'REOPEN')",4,1843.8800444079266
"('REJECT', 'CODE ERROR', 'STORNO')",1,20459.434158752392
"('REJECT', 'CODE ERROR', 'STORNO')",2,9234.26110245571
"('REJECT', 'CODE ERROR', 'STORNO')",3,3882.6619927679917
"('REJECT', 'CODE ERROR', 'STORNO')",4,1904.6195115431346
"('REJECT', 'CODE ERROR', 'JOIN-PAT')",1,20474.53604460565
"('REJECT', 'CODE ERROR', 'JOIN-PAT')",2,8989.485037119432
"('REJECT', 'CODE ERROR', 'JOIN-PAT')",3,3595.8756467530875
"('REJECT', 'CODE ERROR', 'JOIN-PAT')",4,1646.2119115761752
"('REJECT', 'CODE ERROR', 'MANUAL')",1,20474.27811501706
"('REJECT', 'CODE ERROR', 'MANUAL')",2,9073.425595968814
"('REJECT', 'CODE ERROR', 'MANUAL')",3,3647.7197589523494
"('REJECT', 'CODE ERROR', 'MANUAL')",4,1680.728878359878
"('REJECT', 'CODE ERROR', 'CHANGE END')",1,20676.04195132027
"('REJECT', 'CODE ERROR', 'CHANGE END')",2,9130.755023574897
"('REJECT', 'CODE ERROR', 'CHANGE END')",3,3680.5080427103944
"('REJECT', 'CODE ERROR', 'CHANGE END')",4,1694.9086416657794
"('REJECT', 'CODE ERROR', 'DELETE')",1,20474.270723575493
"('REJECT', 'CODE ERROR', 'DELETE')",2,9246.250601272932
"('REJECT', 'CODE ERROR', 'DELETE')",3,3851.3991260463345
"('REJECT', 'CODE ERROR', 'DELETE')",4,1840.3805253324674
"('REJECT', 'REOPEN', 'STORNO')",1,37.94893574163268
"('REJECT', 'REOPEN', 'STORNO')",2,19.93973178998055
"('REJECT', 'REOPEN', 'STORNO')",3,9.879104458348666
"('REJECT', 'REOPEN', 'STORNO')",4,5.4537676640417665
"('REJECT', 'REOPEN', 'JOIN-PAT')",1,150.60593197164204
"('REJECT', 'REOPEN', 'JOIN-PAT')",2,97.6863726171855
"('REJECT', 'REOPEN', 'JOIN-PAT')",3,58.32318649410518
"('REJECT', 'REOPEN', 'JOIN-PAT')",4,35.45775998370205
"('REJECT', 'REOPEN', 'MANUAL')",1,1114.4536623015952
"('REJECT', 'REOPEN', 'MANUAL')",2,440.4729452565599
"('REJECT', 'REOPEN', 'MANUAL')",3,158.2508641676412
"('REJECT', 'REOPEN', 'MANUAL')",4,69.28955701486234
"('REJECT', 'REOPEN', 'CHANGE END')",1,5755.002008297812
"('REJECT', 'REOPEN', 'CHANGE END')",2,2384.618441051276
"('REJECT', 'REOPEN', 'CHANGE END')",3,899.9553166012792
"('REJECT', 'REOPEN', 'CHANGE END')",4,399.7753383428601
"('REJECT', 'REOPEN', 'DELETE')",1,38.05971373443576
"('REJECT', 'REOPEN', 'DELETE')",2,20.042472746343325
"('REJECT', 'REOPEN', 'DELETE')",3,9.72010636745894
"('REJECT', 'REOPEN', 'DELETE')",4,5.11107274200496
"('REJECT', 'STORNO', 'JOIN-PAT')",1,150.44474113714463
"('REJECT', 'STORNO', 'JOIN-PAT')",2,97.5320039914085
"('REJECT', 'STORNO', 'JOIN-PAT')",3,58.343352103337935
"('REJECT', 'STORNO', 'JOIN-PAT')",4,35.72233382113805
"('REJECT', 'STORNO', 'MANUAL')",1,1114.914662082324
"('REJECT', 'STORNO', 'MANUAL')",2,440.8253219747038
"('REJECT', 'STORNO', 'MANUAL')",3,158.081910253832
"('REJECT', 'STORNO', 'MANUAL')",4,69.29695501798697
"('REJECT', 'STORNO', 'CHANGE END')",1,5757.794729622645
"('REJECT', 'STORNO', 'CHANGE END')",2,2386.619045165864
"('REJECT', 'STORNO', 'CHANGE END')",3,896.6838365770183
"('REJECT', 'STORNO', 'CHANGE END')",4,395.9818180294878
"('REJECT', 'STORNO', 'DELETE')",1,38.005335029407114
"('REJECT', 'STORNO', 'DELETE')",2,19.99065860443754
"('REJECT', 'STORNO', 'DELETE')",3,9.73142289570006
"('REJECT', 'STORNO', 'DELETE')",4,5.1511498749890485
"('REJECT', 'JOIN-PAT', 'MANUAL')",1,1227.5440332424887
"('REJECT', 'JOIN-PAT', 'MANUAL')",2,506.32883328360623
"('REJECT', 'JOIN-PAT', 'MANUAL')",3,193.52406924247884
"('REJECT', 'JOIN-PAT', 'MANUAL')",4,88.06663308789766
"('REJECT', 'JOIN-PAT', 'CHANGE END')",1,5879.554316340082
"('REJECT', 'JOIN-PAT', 'CHANGE END')",2,2405.2381092709893
"('REJECT', 'JOIN-PAT', 'CHANGE END')",3,877.5655302068717
"('REJECT', 'JOIN-PAT', 'CHANGE END')",4,367.9674288999568
"('REJECT', 'JOIN-PAT', 'DELETE')",1,150.40945077797812
"('REJECT', 'JOIN-PAT', 'DELETE')",2,97.66485279856377
"('REJECT', 'JOIN-PAT', 'DELETE')",3,57.4937414238838
"('REJECT', 'JOIN-PAT', 'DELETE')",4,33.7552611163163
"('REJECT', 'MANUAL', 'CHANGE END')",1,5767.480694598937
"('REJECT', 'MANUAL', 'CHANGE END')",2,2350.0975808926014
"('REJECT', 'MANUAL', 'CHANGE END')",3,848.9378813893944
"('REJECT', 'MANUAL', 'CHANGE END')",4,355.2363831587774
"('REJECT', 'MANUAL', 'DELETE')",1,1115.08965312194
"('REJECT', 'MANUAL', 'DELETE')",2,440.9684108559959
"('REJECT', 'MANUAL', 'DELETE')",3,155.41850290930918
"('REJECT', 'MANUAL', 'DELETE')",4,65.4930482421477
"('REJECT', 'CHANGE END', 'DELETE')",1,5565.761492363045
"('REJECT', 'CHANGE END', 'DELETE')",2,2336.7546787262086
"('REJECT', 'CHANGE END', 'DELETE')",3,867.0108863271236
"('REJECT', 'CHANGE END', 'DELETE')",4,365.2550250509328
"('CODE ERROR', 'REOPEN', 'STORNO')",1,20314.971197480594
"('CODE ERROR', 'REOPEN', 'STORNO')",2,9128.455430867289
"('CODE ERROR', 'REOPEN', 'STORNO')",3,3815.0450007017666
"('CODE ERROR', 'REOPEN', 'STORNO')",4,1860.8428632627201
"('CODE ERROR', 'REOPEN', 'JOIN-PAT')",1,20330.074307274317
"('CODE ERROR', 'REOPEN', 'JOIN-PAT')",2,8887.239776083119
"('CODE ERROR', 'REOPEN', 'JOIN-PAT')",3,3517.5808535227507
"('CODE ERROR', 'REOPEN', 'JOIN-PAT')",4,1585.629563610883
"('CODE ERROR', 'REOPEN', 'MANUAL')",1,20329.815153744672
"('CODE ERROR', 'REOPEN', 'MANUAL')",2,8970.224612920782
"('CODE ERROR', 'REOPEN', 'MANUAL')",3,3585.207191113649
"('CODE ERROR', 'REOPEN', 'MANUAL')",4,1635.2666000779016
"('CODE ERROR', 'REOPEN', 'CHANGE END')",1,20531.580213988032
"('CODE ERROR', 'REOPEN', 'CHANGE END')",2,9027.554436004473
"('CODE ERROR', 'REOPEN', 'CHANGE END')",3,3626.453185925413
"('CODE ERROR', 'REOPEN', 'CHANGE END')",4,1663.4337709496733
"('CODE ERROR', 'REOPEN', 'DELETE')",1,20329.808986243188
"('CODE ERROR', 'REOPEN', 'DELETE')",2,9141.084378723936
"('CODE ERROR', 'REOPEN', 'DELETE')",3,3756.7912840480935
"('CODE ERROR', 'REOPEN', 'DELETE')",4,1758.7460731270533
"('CODE ERROR', 'STORNO', 'JOIN-PAT')",1,20465.949510476403
"('CODE ERROR', 'STORNO', 'JOIN-PAT')",2,8982.77847973764
"('CODE ERROR', 'STORNO', 'JOIN-PAT')",3,3600.0567350657457
"('CODE ERROR', 'STORNO', 'JOIN-PAT')",4,1658.9919438040747
"('CODE ERROR', 'STORNO', 'MANUAL')",1,20465.681171551158
"('CODE ERROR', 'STORNO', 'MANUAL')",2,9066.653802575858
"('CODE ERROR', 'STORNO', 'MANUAL')",3,3660.9072065555524
"('CODE ERROR', 'STORNO', 'MANUAL')",4,1703.9515418588908
"('CODE ERROR', 'STORNO', 'CHANGE END')",1,20667.455417190693
"('CODE ERROR', 'STORNO', 'CHANGE END')",2,9123.812936644123
"('CODE ERROR', 'STORNO', 'CHANGE END')",3,3684.750735608701
"('CODE ERROR', 'STORNO', 'CHANGE END')",4,1704.9980394762295
"('CODE ERROR', 'STORNO', 'DELETE')",1,20465.68418944589
"('CODE ERROR', 'STORNO', 'DELETE')",2,9239.352820939346
"('CODE ERROR', 'STORNO', 'DELETE')",3,3856.528607597614
"('CODE ERROR', 'STORNO', 'DELETE')",4,1852.823401488341
"('CODE ERROR', 'JOIN-PAT', 'MANUAL')",1,20480.7934667411
"('CODE ERROR', 'JOIN-PAT', 'MANUAL')",2,8912.78134705279
"('CODE ERROR', 'JOIN-PAT', 'MANUAL')",3,3453.118823461253
"('CODE ERROR', 'JOIN-PAT', 'MANUAL')",4,1506.1291532985965
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END')",1,20682.303944247302
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END')",2,8968.98863509738
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END')",3,3467.371542232447
"('CODE ERROR', 'JOIN-PAT', 'CHANGE END')",4,1495.0099549937954
"('CODE ERROR', 'JOIN-PAT', 'DELETE')",1,20480.53271650245
"('CODE ERROR', 'JOIN-PAT', 'DELETE')",2,8995.234193678618
"('CODE ERROR', 'JOIN-PAT', 'DELETE')",3,3574.975132096859
"('CODE ERROR', 'JOIN-PAT', 'DELETE')",4,1603.159511957269
"('CODE ERROR', 'MANUAL', 'CHANGE END')",1,20682.275645011236
"('CODE ERROR', 'MANUAL', 'CHANGE END')",2,8968.970290776393
"('CODE ERROR', 'MANUAL', 'CHANGE END')",3,3475.2602495912693
"('CODE ERROR', 'MANUAL', 'CHANGE END')",4,1518.0446215266436
"('CODE ERROR', 'MANUAL', 'DELETE')",1,20480.52814570997
"('CODE ERROR', 'MANUAL', 'DELETE')",2,9079.298597964813
"('CODE ERROR', 'MANUAL', 'DELETE')",3,3617.5324974623777
"('CODE ERROR', 'MANUAL', 'DELETE')",4,1629.7791910458545
"('CODE ERROR', 'CHANGE END', 'DELETE')",1,20480.55644476852
"('CODE ERROR', 'CHANGE END', 'DELETE')",2,9079.490143191108
"('CODE ERROR', 'CHANGE END', 'DELETE')",3,3626.3970649733815
"('CODE ERROR', 'CHANGE END', 'DELETE')",4,1622.4884165344258
"('REOPEN', 'STORNO', 'JOIN-PAT')",1,132.70073012063025
"('REOPEN', 'STORNO', 'JOIN-PAT')",2,88.81722950504192
"('REOPEN', 'STORNO', 'JOIN-PAT')",3,54.44215228576591
"('REOPEN', 'STORNO', 'JOIN-PAT')",4,33.805035762225856
"('REOPEN', 'STORNO', 'MANUAL')",1,1109.6035152106176
"('REOPEN', 'STORNO', 'MANUAL')",2,436.84847357125744
"('REOPEN', 'STORNO', 'MANUAL')",3,156.41397816190124
"('REOPEN', 'STORNO', 'MANUAL')",4,68.61495419828469
"('REOPEN', 'STORNO', 'CHANGE END')",1,5742.729211628477
"('REOPEN', 'STORNO', 'CHANGE END')",2,2375.3151431003703
"('REOPEN', 'STORNO', 'CHANGE END')",3,893.9514293077601
"('REOPEN', 'STORNO', 'CHANGE END')",4,396.39806507940074
"('REOPEN', 'STORNO', 'DELETE')",1,19.481893742669797
"('REOPEN', 'STORNO', 'DELETE')",2,10.21940627677599
"('REOPEN', 'STORNO', 'DELETE')",3,4.935038261490889
"('REOPEN', 'STORNO', 'DELETE')",4,2.58919362952776
"('REOPEN', 'JOIN-PAT', 'MANUAL')",1,1219.875933956017
"('REOPEN', 'JOIN-PAT', 'MANUAL')",2,500.86693475238985
"('REOPEN', 'JOIN-PAT', 'MANUAL')",3,190.40418002398806
"('REOPEN', 'JOIN-PAT', 'MANUAL')",4,86.07070713620291
"('REOPEN', 'JOIN-PAT', 'CHANGE END')",1,5862.130614663381
"('REOPEN', 'JOIN-PAT', 'CHANGE END')",2,2393.482976311529
"('REOPEN', 'JOIN-PAT', 'CHANGE END')",3,873.044069784116
"('REOPEN', 'JOIN-PAT', 'CHANGE END')",4,366.09436343072235
"('REOPEN', 'JOIN-PAT', 'DELETE')",1,118.6753105275936
"('REOPEN', 'JOIN-PAT', 'DELETE')",2,81.76636134146406
"('REOPEN', 'JOIN-PAT', 'DELETE')",3,50.0291003682362
"('REOPEN', 'JOIN-PAT', 'DELETE')",4,29.797200802401054
"('REOPEN', 'MANUAL', 'CHANGE END')",1,5748.922361637756
"('REOPEN', 'MANUAL', 'CHANGE END')",2,2337.1709844601887
"('REOPEN', 'MANUAL', 'CHANGE END')",3,845.4781199467816
"('REOPEN', 'MANUAL', 'CHANGE END')",4,354.3477383635343
"('REOPEN', 'MANUAL', 'DELETE')",1,1106.286910601978
"('REOPEN', 'MANUAL', 'DELETE')",2,434.2664689923331
"('REOPEN', 'MANUAL', 'DELETE')",3,150.55231622273462
"('REOPEN', 'MANUAL', 'DELETE')",4,62.1252637323682
"('REOPEN', 'CHANGE END', 'DELETE')",1,5547.203159389721
"('REOPEN', 'CHANGE END', 'DELETE')",2,2323.6052677887697
"('REOPEN', 'CHANGE END', 'DELETE')",3,857.2155900621459
"('REOPEN', 'CHANGE END', 'DELETE')",4,358.5682717300873
"('STORNO', 'JOIN-PAT', 'MANUAL')",1,1223.399008820734
"('STORNO', 'JOIN-PAT', 'MANUAL')",2,503.4034362279365
"('STORNO', 'JOIN-PAT', 'MANUAL')",3,192.3101512143795
"('STORNO', 'JOIN-PAT', 'MANUAL')",4,87.88486746309549
"('STORNO', 'JOIN-PAT', 'CHANGE END')",1,5868.028488472398
"('STORNO', 'JOIN-PAT', 'CHANGE END')",2,2396.8385247811843
"('STORNO', 'JOIN-PAT', 'CHANGE END')",3,872.4988506693196
"('STORNO', 'JOIN-PAT', 'CHANGE END')",4,365.36268789890215
"('STORNO', 'JOIN-PAT', 'DELETE')",1,132.4545111433201
"('STORNO', 'JOIN-PAT', 'DELETE')",2,88.75712880906764
"('STORNO', 'JOIN-PAT', 'DELETE')",3,53.51194888495411
"('STORNO', 'JOIN-PAT', 'DELETE')",4,31.87558152994936
"('STORNO', 'MANUAL', 'CHANGE END')",1,5755.207897939775
"('STORNO', 'MANUAL', 'CHANGE END')",2,2340.9661623909406
"('STORNO', 'MANUAL', 'CHANGE END')",3,845.3037410084496
"('STORNO', 'MANUAL', 'CHANGE END')",4,354.49832486111364
"('STORNO', 'MANUAL', 'DELETE')",1,1110.240729971112
"('STORNO', 'MANUAL', 'DELETE')",2,437.34383427576205
"('STORNO', 'MANUAL', 'DELETE')",3,153.6106522653627
"('STORNO', 'MANUAL', 'DELETE')",4,64.69266196742883
"('STORNO', 'CHANGE END', 'DELETE')",1,5553.48869569371
"('STORNO', 'CHANGE END', 'DELETE')",2,2327.4510287728467
"('STORNO', 'CHANGE END', 'DELETE')",3,863.2789458051074
"('STORNO', 'CHANGE END', 'DELETE')",4,364.2105529169836
"('JOIN-PAT', 'MANUAL', 'CHANGE END')",1,5873.634032346445
"('JOIN-PAT', 'MANUAL', 'CHANGE END')",2,2380.655155378707
"('JOIN-PAT', 'MANUAL', 'CHANGE END')",3,841.9066352002268
"('JOIN-PAT', 'MANUAL', 'CHANGE END')",4,336.91524356993637
"('JOIN-PAT', 'MANUAL', 'DELETE')",1,1219.2832973491497
"('JOIN-PAT', 'MANUAL', 'DELETE')",2,500.69770893065146
"('JOIN-PAT', 'MANUAL', 'DELETE')",3,187.3341976136013
"('JOIN-PAT', 'MANUAL', 'DELETE')",4,81.81299064832558
"('JOIN-PAT', 'CHANGE END', 'DELETE')",1,5671.914830095472
"('JOIN-PAT', 'CHANGE END', 'DELETE')",2,2346.3985509678223
"('JOIN-PAT', 'CHANGE END', 'DELETE')",3,845.0345098680053
"('JOIN-PAT', 'CHANGE END', 'DELETE')",4,338.1696810037116
"('MANUAL', 'CHANGE END', 'DELETE')",1,5558.355233884491
"('MANUAL', 'CHANGE END', 'DELETE')",2,2289.406172253661
"('MANUAL', 'CHANGE END', 'DELETE')",3,813.5703195785882
"('MANUAL', 'CHANGE END', 'DELETE')",4,324.6304845422426
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN')",1,144758889.6147496
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN')",2,72450271.63939926
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN')",3,31683191.95363975
"('CODE NOK', 'EMPTY', 'SET STATUS', 'ZDBC_BEHAN')",4,14646032.279836904
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT')",1,344.3636879762316
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT')",2,138.0816510933641
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT')",3,49.478830867081264
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REJECT')",4,21.801998918667906
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR')",1,21803.547968816645
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR')",2,10135.240716970775
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR')",3,4184.685413871253
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CODE ERROR')",4,1932.2281532431748
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN')",1,324.6678752429453
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN')",2,124.4261141122058
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN')",3,41.73089760724224
"('CODE NOK', 'EMPTY', 'SET STATUS', 'REOPEN')",4,17.479539058600913
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO')",1,333.77446901013457
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO')",2,130.73450230964116
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO')",3,45.57190293935196
"('CODE NOK', 'EMPTY', 'SET STATUS', 'STORNO')",4,19.85681093092944
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT')",1,445.1036053263171
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT')",2,208.29622012814733
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT')",3,93.28841935857506
"('CODE NOK', 'EMPTY', 'SET STATUS', 'JOIN-PAT')",4,47.87349142216758
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL')",1,1184.5576290361278
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL')",2,484.6597140019441
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL')",3,174.67761078995647
"('CODE NOK', 'EMPTY', 'SET STATUS', 'MANUAL')",4,74.93830319503589
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END')",1,6170.836292361023
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END')",2,2666.6242278331038
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END')",3,997.243662280135
"('CODE NOK', 'EMPTY', 'SET STATUS', 'CHANGE END')",4,419.8477075922726
"('CODE NOK', 'EMPTY', 'SET STATUS', 'DELETE')",1,322.91591852032644
"('CODE NOK', 'EMPTY', 'SET STATUS', 'DELETE')",2,123.24971579084387
"('CODE NOK', 'EMPTY', 'SET STATUS', 'DELETE')",3,40.36585154417779
"('CODE NOK', 'EMPTY', 'SET STATUS', 'DELETE')",4,16.304344018229486
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT')",1,144758898.43037945
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT')",2,72450278.0202194
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT')",3,32159634.67429999
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REJECT')",4,15244995.770829884
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR')",1,144759333.6959333
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR')",2,71043848.7576324
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR')",3,30335227.90662045
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'CODE ERROR')",4,13674054.259085685
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REOPEN')",1,144758890.63132232
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REOPEN')",2,72450272.27908242
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REOPEN')",3,31999234.099227276
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'REOPEN')",4,14996751.611989534
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'STORNO')",1,144758893.98514172
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'STORNO')",2,72450274.79844487
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'STORNO')",3,32321646.042288147
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'STORNO')",4,15501593.628380077
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'JOIN-PAT')",1,144758890.16141704
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'JOIN-PAT')",2,70360371.92799298
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'JOIN-PAT')",3,29566125.949613493
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'JOIN-PAT')",4,13025475.12189793
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'MANUAL')",1,144758890.54066387
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'MANUAL')",2,71739975.5527904
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'MANUAL')",3,30845415.669394996
"('CODE NOK', 'EMPTY', 'ZDBC_BEHAN', 'MANUAL')",4,13954196.781255318
